Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,year,month,numeric_date,county_encoded,months_since_start,ev_total_lag1,ev_total_lag2,ev_total_lag3,ev_total_roll_mean_3,ev_total_pct_change_1,ev_total_pct_change_3,cumulative_ev,ev_growth_slope
2022-04-30,Spartanburg,SC,Passenger,0.0,1.0,1.0,41.0,42.0,2.38,2022,4,24268,260,39,1.0,1.0,1.0,1.0,0.0,0.0,40.0,0.9999999999999973
2022-05-31,Spartanburg,SC,Passenger,0.0,1.0,1.0,41.0,42.0,2.38,2022,5,24269,260,40,1.0,1.0,1.0,1.0,0.0,0.0,41.0,0.9999999999999988
2022-06-30,Spartanburg,SC,Passenger,0.0,1.0,1.0,39.0,40.0,2.5,2022,6,24270,260,41,1.0,1.0,1.0,1.0,0.0,0.0,42.0,0.9999999999999968
2022-07-31,Spartanburg,SC,Passenger,0.0,1.0,1.0,38.0,39.0,2.56,2022,7,24271,260,42,1.0,1.0,1.0,1.0,0.0,0.0,43.0,0.9999999999999948
2022-08-31,Spartanburg,SC,Passenger,0.0,1.0,1.0,36.0,37.0,2.7,2022,8,24272,260,43,1.0,1.0,1.0,1.0,0.0,0.0,44.0,0.9999999999999966
2022-09-30,Spartanburg,SC,Passenger,0.0,1.0,1.0,33.0,34.0,2.94,2022,9,24273,260,44,1.0,1.0,1.0,1.0,0.0,0.0,45.0,0.999999999999997
2022-10-31,Spartanburg,SC,Passenger,0.0,1.0,1.0,30.0,31.0,3.23,2022,10,24274,260,45,1.0,1.0,1.0,1.0,0.0,0.0,46.0,0.999999999999997
2018-01-31,St. Clair,IL,Passenger,0.0,1.0,1.0,162.0,163.0,0.61,2018,1,24217,263,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2018-02-28,St. Clair,IL,Passenger,0.0,1.0,1.0,160.0,161.0,0.62,2018,2,24218,263,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2018-03-31,St. Clair,IL,Passenger,0.0,1.0,1.0,157.0,158.0,0.63,2018,3,24219,263,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2018-04-30,St. Clair,IL,Passenger,0.0,1.0,1.0,154.0,155.0,0.65,2018,4,24220,263,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2018-05-31,St. Clair,IL,Passenger,0.0,1.0,1.0,156.0,157.0,0.64,2018,5,24221,263,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2018-06-30,St. Clair,IL,Passenger,0.0,1.0,1.0,157.0,158.0,0.63,2018,6,24222,263,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2018-07-31,St. Clair,IL,Passenger,0.0,1.0,1.0,156.0,157.0,0.64,2018,7,24223,263,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2018-08-31,St. Clair,IL,Passenger,0.0,1.0,1.0,161.0,162.0,0.62,2018,8,24224,263,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2018-09-30,St. Clair,IL,Passenger,0.0,1.0,1.0,163.0,164.0,0.61,2018,9,24225,263,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2018-10-31,St. Clair,IL,Passenger,0.0,1.0,1.0,166.0,167.0,0.6,2018,10,24226,263,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2018-11-30,St. Clair,IL,Passenger,0.0,1.0,1.0,166.0,167.0,0.6,2018,11,24227,263,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2018-12-31,St. Clair,IL,Passenger,0.0,1.0,1.0,167.0,168.0,0.6,2018,12,24228,263,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2019-01-31,St. Clair,IL,Passenger,0.0,1.0,1.0,170.0,171.0,0.58,2019,1,24229,263,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2019-02-28,St. Clair,IL,Passenger,0.0,1.0,1.0,169.0,170.0,0.59,2019,2,24230,263,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2019-03-31,St. Clair,IL,Passenger,0.0,1.0,1.0,165.0,166.0,0.6,2019,3,24231,263,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2019-04-30,St. Clair,IL,Passenger,0.0,1.0,1.0,163.0,164.0,0.61,2019,4,24232,263,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2019-05-31,St. Clair,IL,Passenger,0.0,1.0,1.0,162.0,163.0,0.61,2019,5,24233,263,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2019-06-30,St. Clair,IL,Passenger,0.0,1.0,1.0,166.0,167.0,0.6,2019,6,24234,263,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2019-07-31,St. Clair,IL,Passenger,0.0,1.0,1.0,161.0,162.0,0.62,2019,7,24235,263,23,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2021-06-30,St. Clair,IL,Passenger,1.0,0.0,1.0,140.0,141.0,0.71,2021,6,24258,263,24,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.9999999999999976
2021-07-31,St. Clair,IL,Passenger,1.0,0.0,1.0,139.0,140.0,0.71,2021,7,24259,263,25,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.999999999999999
2021-08-31,St. Clair,IL,Passenger,1.0,0.0,1.0,135.0,136.0,0.74,2021,8,24260,263,26,1.0,1.0,1.0,1.0,0.0,0.0,27.0,0.9999999999999991
2021-09-30,St. Clair,IL,Passenger,1.0,0.0,1.0,130.0,131.0,0.76,2021,9,24261,263,27,1.0,1.0,1.0,1.0,0.0,0.0,28.0,0.9999999999999972
2021-10-31,St. Clair,IL,Passenger,1.0,0.0,1.0,126.0,127.0,0.79,2021,10,24262,263,28,1.0,1.0,1.0,1.0,0.0,0.0,29.0,0.9999999999999982
2021-11-30,St. Clair,IL,Passenger,1.0,0.0,1.0,123.0,124.0,0.81,2021,11,24263,263,29,1.0,1.0,1.0,1.0,0.0,0.0,30.0,0.9999999999999969
2021-12-31,St. Clair,IL,Passenger,1.0,0.0,1.0,123.0,124.0,0.81,2021,12,24264,263,30,1.0,1.0,1.0,1.0,0.0,0.0,31.0,0.9999999999999976
2022-01-31,St. Clair,IL,Passenger,1.0,0.0,1.0,122.0,123.0,0.81,2022,1,24265,263,31,1.0,1.0,1.0,1.0,0.0,0.0,32.0,0.999999999999996
2022-02-28,St. Clair,IL,Passenger,1.0,0.0,1.0,124.0,125.0,0.8,2022,2,24266,263,32,1.0,1.0,1.0,1.0,0.0,0.0,33.0,0.9999999999999968
2022-03-31,St. Clair,IL,Passenger,1.0,0.0,1.0,126.0,127.0,0.79,2022,3,24267,263,33,1.0,1.0,1.0,1.0,0.0,0.0,34.0,0.999999999999996
2022-04-30,St. Clair,IL,Passenger,1.0,0.0,1.0,125.0,126.0,0.79,2022,4,24268,263,34,1.0,1.0,1.0,1.0,0.0,0.0,35.0,0.999999999999995
2022-05-31,St. Clair,IL,Passenger,1.0,0.0,1.0,122.0,123.0,0.81,2022,5,24269,263,35,1.0,1.0,1.0,1.0,0.0,0.0,36.0,0.9999999999999978
2022-06-30,St. Clair,IL,Passenger,1.0,0.0,1.0,120.0,121.0,0.83,2022,6,24270,263,36,1.0,1.0,1.0,1.0,0.0,0.0,37.0,0.9999999999999968
2022-07-31,St. Clair,IL,Passenger,1.0,0.0,1.0,119.0,120.0,0.83,2022,7,24271,263,37,1.0,1.0,1.0,1.0,0.0,0.0,38.0,0.9999999999999991
2022-08-31,St. Clair,IL,Passenger,1.0,0.0,1.0,117.0,118.0,0.85,2022,8,24272,263,38,1.0,1.0,1.0,1.0,0.0,0.0,39.0,0.999999999999994
2022-09-30,St. Clair,IL,Passenger,1.0,0.0,1.0,119.0,120.0,0.83,2022,9,24273,263,39,1.0,1.0,1.0,1.0,0.0,0.0,40.0,0.9999999999999973
2022-10-31,St. Clair,IL,Passenger,1.0,0.0,1.0,120.0,121.0,0.83,2022,10,24274,263,40,1.0,1.0,1.0,1.0,0.0,0.0,41.0,0.9999999999999988
2022-11-30,St. Clair,IL,Passenger,1.0,0.0,1.0,117.0,118.0,0.85,2022,11,24275,263,41,1.0,1.0,1.0,1.0,0.0,0.0,42.0,0.9999999999999968
2022-12-31,St. Clair,IL,Passenger,1.0,0.0,1.0,113.0,114.0,0.88,2022,12,24276,263,42,1.0,1.0,1.0,1.0,0.0,0.0,43.0,0.9999999999999948
2023-01-31,St. Clair,IL,Passenger,1.0,0.0,1.0,112.0,113.0,0.88,2023,1,24277,263,43,1.0,1.0,1.0,1.0,0.0,0.0,44.0,0.9999999999999966
2023-02-28,St. Clair,IL,Passenger,1.0,0.0,1.0,111.0,112.0,0.89,2023,2,24278,263,44,1.0,1.0,1.0,1.0,0.0,0.0,45.0,0.999999999999997
2023-03-31,St. Clair,IL,Passenger,1.0,0.0,1.0,107.0,108.0,0.93,2023,3,24279,263,45,1.0,1.0,1.0,1.0,0.0,0.0,46.0,0.999999999999997
2023-04-30,St. Clair,IL,Passenger,1.0,0.0,1.0,106.0,107.0,0.93,2023,4,24280,263,46,1.0,1.0,1.0,1.0,0.0,0.0,47.0,0.9999999999999963
2022-08-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2022,8,24272,264,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2022-09-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2022,9,24273,264,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2022-10-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2022,10,24274,264,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2022-11-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2022,11,24275,264,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2022-12-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2022,12,24276,264,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2023-01-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,1,24277,264,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2023-02-28,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,2,24278,264,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2023-03-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,3,24279,264,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2023-04-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,4,24280,264,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2023-05-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,5,24281,264,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2023-06-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,6,24282,264,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2023-07-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,7,24283,264,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2023-08-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,8,24284,264,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2023-09-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,9,24285,264,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2023-10-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,10,24286,264,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2023-11-30,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,11,24287,264,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2023-12-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,1.0,2.0,6.9025,2023,12,24288,264,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2024-01-31,St. Lawrence,NY,Passenger,1.0,0.0,1.0,0.0,1.0,6.9025,2024,1,24289,264,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2024-02-29,St. Lawrence,NY,Passenger,1.0,0.0,1.0,0.0,1.0,6.9025,2024,2,24290,264,23,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2020-08-31,St. Louis,MO,Passenger,1.0,0.0,1.0,100.0,101.0,0.99,2020,8,24248,265,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2020-09-30,St. Louis,MO,Passenger,1.0,0.0,1.0,99.0,100.0,1.0,2020,9,24249,265,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2020-10-31,St. Louis,MO,Passenger,1.0,0.0,1.0,101.0,102.0,0.98,2020,10,24250,265,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2020-11-30,St. Louis,MO,Passenger,1.0,0.0,1.0,99.0,100.0,1.0,2020,11,24251,265,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2020-12-31,St. Louis,MO,Passenger,1.0,0.0,1.0,100.0,101.0,0.99,2020,12,24252,265,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2021-01-31,St. Louis,MO,Passenger,1.0,0.0,1.0,99.0,100.0,1.0,2021,1,24253,265,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2021-02-28,St. Louis,MO,Passenger,1.0,0.0,1.0,95.0,96.0,1.04,2021,2,24254,265,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2021-03-31,St. Louis,MO,Passenger,1.0,0.0,1.0,95.0,96.0,1.04,2021,3,24255,265,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2021-04-30,St. Louis,MO,Passenger,1.0,0.0,1.0,92.0,93.0,1.08,2021,4,24256,265,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2021-05-31,St. Louis,MO,Passenger,1.0,0.0,1.0,85.0,86.0,1.16,2021,5,24257,265,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2021-06-30,St. Louis,MO,Passenger,1.0,0.0,1.0,85.0,86.0,1.16,2021,6,24258,265,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2021-07-31,St. Louis,MO,Passenger,1.0,0.0,1.0,84.0,85.0,1.18,2021,7,24259,265,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2021-08-31,St. Louis,MO,Passenger,1.0,0.0,1.0,83.0,84.0,1.19,2021,8,24260,265,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2021-09-30,St. Louis,MO,Passenger,1.0,0.0,1.0,83.0,84.0,1.19,2021,9,24261,265,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2021-10-31,St. Louis,MO,Passenger,1.0,0.0,1.0,77.0,78.0,1.28,2021,10,24262,265,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2021-11-30,St. Louis,MO,Passenger,1.0,0.0,1.0,75.0,76.0,1.32,2021,11,24263,265,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2021-12-31,St. Louis,MO,Passenger,1.0,0.0,1.0,78.0,79.0,1.27,2021,12,24264,265,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2022-01-31,St. Louis,MO,Passenger,1.0,0.0,1.0,78.0,79.0,1.27,2022,1,24265,265,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2022-02-28,St. Louis,MO,Passenger,2.0,0.0,2.0,77.0,79.0,2.53,2022,2,24266,265,23,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.142857142857141
2022-03-31,St. Louis,MO,Passenger,2.0,0.0,2.0,74.0,76.0,2.63,2022,3,24267,265,24,2.0,1.0,1.0,1.3333333333333333,0.0,1.0,27.0,1.3714285714285686
2022-04-30,St. Louis,MO,Passenger,2.0,0.0,2.0,72.0,74.0,2.7,2022,4,24268,265,25,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,29.0,1.6285714285714263
2022-05-31,St. Louis,MO,Passenger,2.0,0.0,2.0,70.0,72.0,2.78,2022,5,24269,265,26,2.0,2.0,2.0,2.0,0.0,0.0,31.0,1.8571428571428559
2022-06-30,St. Louis,MO,Passenger,2.0,0.0,2.0,67.0,69.0,2.9,2022,6,24270,265,27,2.0,2.0,2.0,2.0,0.0,0.0,33.0,1.9999999999999982
2022-07-31,St. Louis,MO,Passenger,2.0,0.0,2.0,65.0,67.0,2.99,2022,7,24271,265,28,2.0,2.0,2.0,2.0,0.0,0.0,35.0,1.9999999999999964
2022-08-31,St. Louis,MO,Passenger,2.0,0.0,2.0,63.0,65.0,3.08,2022,8,24272,265,29,2.0,2.0,2.0,2.0,0.0,0.0,37.0,1.9999999999999964
2022-09-30,St. Louis,MO,Passenger,2.0,0.0,2.0,61.0,63.0,3.17,2022,9,24273,265,30,2.0,2.0,2.0,2.0,0.0,0.0,39.0,1.9999999999999971
2022-10-31,St. Louis,MO,Passenger,2.0,0.0,2.0,63.0,65.0,3.08,2022,10,24274,265,31,2.0,2.0,2.0,2.0,0.0,0.0,41.0,1.999999999999997
2022-11-30,St. Louis,MO,Passenger,2.0,0.0,2.0,62.0,64.0,3.12,2022,11,24275,265,32,2.0,2.0,2.0,2.0,0.0,0.0,43.0,1.9999999999999982
2022-12-31,St. Louis,MO,Passenger,2.0,0.0,2.0,61.0,63.0,3.17,2022,12,24276,265,33,2.0,2.0,2.0,2.0,0.0,0.0,45.0,1.999999999999996
2023-01-31,St. Louis,MO,Passenger,2.0,0.0,2.0,59.0,61.0,3.28,2023,1,24277,265,34,2.0,2.0,2.0,2.0,0.0,0.0,47.0,1.999999999999995
2023-02-28,St. Louis,MO,Passenger,1.0,0.0,1.0,58.0,59.0,1.69,2023,2,24278,265,35,2.0,2.0,2.0,2.0,-0.5,-0.5,48.0,1.857142857142853
2023-03-31,St. Louis,MO,Passenger,1.0,0.0,1.0,58.0,59.0,1.69,2023,3,24279,265,36,1.0,2.0,2.0,1.6666666666666667,0.0,-0.5,49.0,1.6285714285714246
2023-03-31,St. Louis,MN,Passenger,0.0,1.0,1.0,8.0,9.0,6.9025,2023,3,24279,265,37,1.0,1.0,2.0,1.3333333333333333,0.0,-0.5,50.0,1.3714285714285628
2023-04-30,St. Louis,MN,Passenger,0.0,1.0,1.0,8.0,9.0,6.9025,2023,4,24280,265,38,1.0,1.0,1.0,1.0,0.0,0.0,51.0,1.1428571428571388
2023-04-30,St. Louis,MO,Passenger,1.0,0.0,1.0,58.0,59.0,1.69,2023,4,24280,265,39,1.0,1.0,1.0,1.0,0.0,0.0,52.0,0.9999999999999919
2023-05-31,St. Louis,MO,Passenger,1.0,0.0,1.0,55.0,56.0,1.79,2023,5,24281,265,40,1.0,1.0,1.0,1.0,0.0,0.0,53.0,0.9999999999999932
2023-05-31,St. Louis,MN,Passenger,0.0,1.0,1.0,8.0,9.0,6.9025,2023,5,24281,265,41,1.0,1.0,1.0,1.0,0.0,0.0,54.0,0.9999999999999941
2023-06-30,St. Louis,MN,Passenger,0.0,1.0,1.0,7.0,8.0,6.9025,2023,6,24282,265,42,1.0,1.0,1.0,1.0,0.0,0.0,55.0,0.9999999999999941
2023-06-30,St. Louis,MO,Passenger,1.0,0.0,1.0,52.0,53.0,1.89,2023,6,24282,265,43,1.0,1.0,1.0,1.0,0.0,0.0,56.0,0.9999999999999956
2023-07-31,St. Louis,MN,Passenger,0.0,1.0,1.0,7.0,8.0,6.9025,2023,7,24283,265,44,1.0,1.0,1.0,1.0,0.0,0.0,57.0,0.999999999999997
2023-07-31,St. Louis,MO,Passenger,1.0,0.0,1.0,51.0,52.0,1.92,2023,7,24283,265,45,1.0,1.0,1.0,1.0,0.0,0.0,58.0,0.9999999999999953
2023-08-31,St. Louis,MN,Passenger,0.0,1.0,1.0,6.0,7.0,6.9025,2023,8,24284,265,46,1.0,1.0,1.0,1.0,0.0,0.0,59.0,0.9999999999999915
2023-08-31,St. Louis,MO,Passenger,1.0,0.0,1.0,49.0,50.0,2.0,2023,8,24284,265,47,1.0,1.0,1.0,1.0,0.0,0.0,60.0,0.9999999999999942
2023-09-30,St. Louis,MN,Passenger,0.0,1.0,1.0,6.0,7.0,6.9025,2023,9,24285,265,48,1.0,1.0,1.0,1.0,0.0,0.0,61.0,0.9999999999999967
2023-09-30,St. Louis,MO,Passenger,1.0,0.0,1.0,49.0,50.0,2.0,2023,9,24285,265,49,1.0,1.0,1.0,1.0,0.0,0.0,62.0,0.9999999999999933
2023-10-31,St. Louis,MO,Passenger,1.0,0.0,1.0,50.0,51.0,1.96,2023,10,24286,265,50,1.0,1.0,1.0,1.0,0.0,0.0,63.0,0.9999999999999919
2023-10-31,St. Louis,MN,Passenger,0.0,1.0,1.0,5.0,6.0,6.9025,2023,10,24286,265,51,1.0,1.0,1.0,1.0,0.0,0.0,64.0,0.9999999999999918
2023-11-30,St. Louis,MN,Passenger,0.0,1.0,1.0,5.0,6.0,6.9025,2023,11,24287,265,52,1.0,1.0,1.0,1.0,0.0,0.0,65.0,0.9999999999999916
2023-11-30,St. Louis,MO,Passenger,1.0,0.0,1.0,48.0,49.0,2.04,2023,11,24287,265,53,1.0,1.0,1.0,1.0,0.0,0.0,66.0,0.9999999999999916
2023-12-31,St. Louis,MO,Passenger,1.0,0.0,1.0,49.0,50.0,2.0,2023,12,24288,265,54,1.0,1.0,1.0,1.0,0.0,0.0,67.0,0.9999999999999953
2023-12-31,St. Louis,MN,Passenger,0.0,1.0,1.0,5.0,6.0,6.9025,2023,12,24288,265,55,1.0,1.0,1.0,1.0,0.0,0.0,68.0,0.9999999999999928
2024-01-31,St. Louis,MO,Passenger,1.0,0.0,1.0,48.0,49.0,2.04,2024,1,24289,265,56,1.0,1.0,1.0,1.0,0.0,0.0,69.0,0.9999999999999899
2024-01-31,St. Louis,MN,Passenger,0.0,1.0,1.0,5.0,6.0,6.9025,2024,1,24289,265,57,1.0,1.0,1.0,1.0,0.0,0.0,70.0,0.9999999999999957
2024-02-29,St. Louis,MN,Passenger,0.0,1.0,1.0,5.0,6.0,6.9025,2024,2,24290,265,58,1.0,1.0,1.0,1.0,0.0,0.0,71.0,0.9999999999999981
2024-02-29,St. Louis,MO,Passenger,1.0,0.0,1.0,46.0,47.0,2.13,2024,2,24290,265,59,1.0,1.0,1.0,1.0,0.0,0.0,72.0,0.9999999999999973
2017-06-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,33.0,34.0,2.94,2017,6,24210,266,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2017-07-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,32.0,33.0,3.03,2017,7,24211,266,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2017-08-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,28.0,29.0,3.45,2017,8,24212,266,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2017-09-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,27.0,28.0,3.57,2017,9,24213,266,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2017-10-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,27.0,28.0,3.57,2017,10,24214,266,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2017-11-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,26.0,27.0,3.7,2017,11,24215,266,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2017-12-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,26.0,27.0,3.7,2017,12,24216,266,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2018-01-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,27.0,28.0,3.57,2018,1,24217,266,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2018-02-28,St. Lucie,FL,Passenger,1.0,0.0,1.0,26.0,27.0,3.7,2018,2,24218,266,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2018-03-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,27.0,28.0,3.57,2018,3,24219,266,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2018-04-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,26.0,27.0,3.7,2018,4,24220,266,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2018-05-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,28.0,29.0,3.45,2018,5,24221,266,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2018-06-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,28.0,29.0,3.45,2018,6,24222,266,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2018-07-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,29.0,30.0,3.33,2018,7,24223,266,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2018-08-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2018,8,24224,266,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2018-09-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2018,9,24225,266,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2018-10-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,29.0,30.0,3.33,2018,10,24226,266,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2018-11-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,29.0,30.0,3.33,2018,11,24227,266,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2018-12-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2018,12,24228,266,23,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2019-01-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2019,1,24229,266,24,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.9999999999999976
2019-02-28,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2019,2,24230,266,25,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.999999999999999
2019-03-31,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2019,3,24231,266,26,1.0,1.0,1.0,1.0,0.0,0.0,27.0,0.9999999999999991
2019-04-30,St. Lucie,FL,Passenger,1.0,0.0,1.0,30.0,31.0,3.23,2019,4,24232,266,27,1.0,1.0,1.0,1.0,0.0,0.0,28.0,0.9999999999999972
